mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7350077677380160,0,market_ingress,0,1024,7,0,0
7350077677380160,0,trader_request,0,1024,1,0,0
7350077677380160,0,trading_callback,0,1024,3,0,0
7350077677380160,0,trace,0,8192,3,0,0
7350077677380160,0,latency,0,4096,0,0,0
7350077677380160,1,market_ingress,0,1024,2,0,0
7350077677380160,1,trader_request,0,1024,1,0,0
7350077677380160,1,trading_callback,0,1024,2,0,0
7350077677380160,1,trace,0,8192,3,0,0
7350077677380160,1,latency,0,4096,0,0,0
7350077677380160,2,market_ingress,0,1024,7,0,0
7350077677380160,2,trader_request,0,1024,1,0,0
7350077677380160,2,trading_callback,0,1024,3,0,0
7350077677380160,2,trace,0,8192,4,0,0
7350077677380160,2,latency,0,4096,0,0,0
7350077677380160,3,market_ingress,0,1024,8,0,0
7350077677380160,3,trader_request,1,1024,1,388062,0
7350077677380160,3,trading_callback,0,1024,3,0,0
7350077677380160,3,trace,0,8192,4,0,0
7350077677380160,3,latency,0,4096,0,0,0
7350077777900224,0,market_ingress,0,1024,7,0,0
7350077777900224,0,trader_request,0,1024,1,0,0
7350077777900224,0,trading_callback,0,1024,3,0,0
7350077777900224,0,trace,0,8192,3,0,0
7350077777900224,0,latency,0,4096,2,0,0
7350077777900224,1,market_ingress,0,1024,2,0,0
7350077777900224,1,trader_request,0,1024,1,0,0
7350077777900224,1,trading_callback,0,1024,2,0,0
7350077777900224,1,trace,0,8192,3,0,0
7350077777900224,1,latency,0,4096,2,0,0
7350077777900224,2,market_ingress,0,1024,7,0,0
7350077777900224,2,trader_request,0,1024,1,0,0
7350077777900224,2,trading_callback,0,1024,3,0,0
7350077777900224,2,trace,0,8192,4,0,0
7350077777900224,2,latency,0,4096,2,0,0
7350077777900224,3,market_ingress,1,1024,8,872,0
7350077777900224,3,trader_request,0,1024,1,0,0
7350077777900224,3,trading_callback,0,1024,3,0,0
7350077777900224,3,trace,0,8192,4,0,0
7350077777900224,3,latency,0,4096,2,0,0
7350077878405255,0,market_ingress,0,1024,7,0,0
